spotify_id,song,artist
49TbwpBDgLMIYVDhJs9Fru,The Blood That Moves the Body,a-ha
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha
0uThFMDAoTLb3Hcl4obHIh,Knife Blood Nightmare,Aiden
387BBXRpp5CiLmwHLiJjw8,Come What May,Air Supply
6ryBOGCvovp6DulJ230pJf,Steel Town,Airbourne
1EwRTHXHW7knKiXN5s74R0,No Grass Today,AJR
2NY61wMHOZxm5O2voVplaf,No Grass Today,AJR
29vsrexDzpFMeYO4wcmTpT,Keep Me Cryin',Al Green
58TaNmcR8jBcaSFp1kYZ1F,Golden Girl,Al Jarreau
4qE9KkhZh6jiwOsCUHtjyo,Come Find Me,Alabama
0jVrsPePGkiwvKgJO9a8Qk,Take Me Down,Alabama
5AlAhGxcaynbZwjhokML5R,Angels Among Us,Alabama
2KEu2z1f7TakR3KY4jGLzl,High Cotton,Alabama
0vF93CIaoyM4g4R5KofEUw,Take Me Down,Alabama
77FGTjA70Tvo3WTdsBSAUJ,Angels Among Us,Alabama
73a0PWeYLbqffxmiMc00cz,The Maker Said Take Her,Alabama
1Br5k004GBBcfmQN4TZTwr,Angels Among Us (Vocal Remix Version),Alabama
1SfVovWx4f5U5eYKjGxSGR,Angels Among Us,Alabama
1U7hhgcdyLnuZBctchBPUs,High Cotton,Alabama
3MpJBSKWKe9VFQNQ4mxJCk,Take Me Down,Alabama
49tVQMKs8YUfLfWAqy28FD,High Cotton,Alabama
1cCDeNcL4wQ1ls8vD25dNP,Take Me Down,Alabama
08OEta55sswwXqJhZqy9gf,Where I Come From,Alan Jackson
4LxAJMRR6whu6hCNVDqJ55,Just As I Am,Alan Jackson
6VpY4LQ85VqwMNXsoPU4ue,Softly And Tenderly,Alan Jackson
1Jm6unkxsYnnSf9NJbQpCO,Are You Washed In The Blood,Alan Jackson
2M0LWEPRQ41AC6XB4CrZcX,"O Come, All Ye Faithful",Alan Jackson
23MDSk9a0LhYbL5Xm06kBk,Softly And Tenderly,Alan Jackson
5T2QE22XKxvMyQb5Xmr70z,Are You Washed In The Blood,Alan Jackson
4v5tgTrtDPxs0amRB3Njre,Jim And Jack And Hank,Alan Jackson
0CbYifhB6vcAtnDzUyQh4T,Where I Come From,Alan Jackson
6ej1QJ8eIYmhsyTlvgDajy,Where I Come From,Alan Jackson
6qc2fM7KmRyXJTyfZ15Qyv,Where I Come From,Alan Jackson
7sJXuJAILCsWXxMp8il9CZ,Where I Come From,Alan Jackson
3sxyisgEKQ4l1AQRJaSJTW,Hurtin' Comes Easy,Alan Jackson
48JlBoXcuOj8hDDgbaZUxg,Mercury Blues,Alan Jackson
2T4lND3yoHiTO862hqp2UR,Where I Come From,Alan Jackson
7FOorfSpGRZGkeYFcnbZw0,On the Tequila,Alanis Morissette
68cm2EouI3OUMNo9MqNrvW,Not All Me,Alanis Morissette
2JSZiJdr4CErZEx3xcKd2G,Little Brother (Make A Way),Albert King
0W06MAzLEsI5HLpjhnIQE7,Beyond The Sacred Glass,Alesana
2RX2M6GlHqkvavvYVwKluF,Welcome To The Vanity Faire,Alesana
0SeCWYMlYrcJW3Nco1VWph,"Better Luck Next Time, Prince Charming",Alesana
4XTzpbt5Hr3pVk1YtB2Wa0,Steal That Car,Alice Cooper
6QhsQvMgEuqJE6z7re1ijE,Why Trust You,Alice Cooper
6WIHRsYc0xbkF3jQ3rKezX,Aspirin Damage,Alice Cooper
1cRkBGByAytaxHo9JFScHN,Sick Things - Live,Alice Cooper
1Gm7n4iSKgb6WC0pdqo08K,Working Up A Sweat,Alice Cooper
0cH9vGA5kptyOKcva58yZg,Sick Things,Alice Cooper
4RlvTWDJwsbnCHwLWaglNS,Sick Things - Live Version,Alice Cooper
13tysgLSkrab0jC7f8DG76,Luney Tune,Alice Cooper
3JBatYR56CT1X5G5SHBKvI,Black Juju,Alice Cooper
27BlBe04c9Vi7Qlcsk83Ol,Scalpel,Alice In Chains
5ceyDSatxsymZVPXfg9QPe,Take Her Out,Alice In Chains
3kTmyWQ5z9gUrB9LEY8zMy,Pawn It All,Alicia Keys
5TLvpT88QJpYUBocif45eW,Brand New Me,Alicia Keys
3fnpMcMbhrep8wMIjKsNVS,Like the Sea,Alicia Keys
73Wuzi7owWCFAhxWUdSnvG,Flesh and Bone,Alien Ant Farm
2mj7x99sNUsVHPBRK51zlG,Electric (feat. Khalid),Alina Baraz
5erTWXdADowSkh825UUOho,Can I,Alina Baraz & Galimatias
6UCMG4gWvZDtDRidPMO3UV,You're Just a Country Boy,Alison Krauss
3pIStpsOdwkPFGK2Amj5xp,Looking in the Eyes of Love,Alison Krauss + Union Station
2xVia9QVeOOVwHOneKZ1mi,Where Hides Sleep,Alison Moyet
0zXENSy60B78zSpEPeI5c9,Fine,Alkaline Trio
7f16wgZxXDUkvrE5qFF3TH,Fine - Acoustic,Alkaline Trio
6kznklcJJO70pchxxOC5tL,In Vein,Alkaline Trio
6p4QiOY7MYSdEuJFFBDdTA,Dead And Broken,Alkaline Trio
4ep60qZLPvaCn2RUS4RTos,This My Inheritance,All Sons & Daughters
0c2yZp1tTYAUiKraMdS8Yg,Missing You,All Time Low
2iOxbdtDg8zFpZNRcz6Big,Bail Me Out (feat. Joel Madden),All Time Low
5RdCvxeak1qL46oSTQ324A,The Edge Of Tonight,All Time Low
28unh9RiprsyGdhe8HxUue,To Live and Let Go,All Time Low
4Ri0xUQVY9lkaR3gxotwJQ,"Come One, Come All",All Time Low
3Xm0Vv4gocM28TIz9NVTet,Sir Greenbaum's Madrigal (In Sherwood Forest There Dwelt a Knight),Allan Sherman
0V6uBzK05pR25nCDS7SYhG,Upside,Allen Stone
7DSJEKxK2S72UEQRtqMBrV,Come Down With Love,Allstar Weekend
0ZsA61BVAlJoiyIFOlpU0c,Before Tomorrow Comes,Alter Bridge
710q6sD7d2fLqtx9SgbD2D,3WW (feat. Little Simz) - OTG Version,alt-J
0l7juCsOXlk7gF6jet8tB0,3WW (feat. Lomepal) - Lomepal Version,alt-J
5wYLW17fs9JOolzR2W3AmM,3WW,alt-J
5HcXvoLwTl7DbZMQzPvpNs,Earn My Affections,Amel Larrieux
7tKyXCUKLNmPCXQey1mElL,Muskrat Love,America
6RgRrgXZHDKLlXk0ltTUZs,Muskrat Love,America
6aMf7zellt7UckaMMjFSOk,Seamless,American Head Charge
5wjGDz4vcviC5yTFqBxqoG,"Breathe In, Bleed Out",American Head Charge
7wVdKwd0CZkzLT2cRcTSqz,First Kill,Amon Amarth
66r1bdrSA8z0yG9ucM0IIX,Blood Eagle,Amon Amarth
0GK6pzHhJNuxRPOULLPFo6,Simple Things,Amos Lee
69dDr3w8IIcOGKwlW5XntT,"Keep It Loose, Keep It Tight",Amos Lee
37pK088xTo1ZpR3y23wsFk,Arms Of A Woman,Amos Lee
3FLYHWXkojNtBSqB7MDslh,Bottom Of The Barrel,Amos Lee
1pYwdAvXlusMvj0KejkqH5,Arms of a Woman,Amos Lee With The Colorado Symphony
00B0QqEpojNviUTjEY5Fq8,"O Come, All Ye Faithful",Amy Grant
5ClwBfDzeXKyYfZqm93TSA,Out In The Open,Amy Grant
2NuDjAlOJKllPegxw7BX8X,Sharayah,Amy Grant
4LmVyajDL2aJrii88rncNr,Impossible,Anberlin
47IvidI4mfvsmbjvRXSniR,Pray Tell,Anberlin
5zyySSTcBpXQ8gSbuONRH7,Parking Lot,Anderson .Paak
276zciJ7Fg7Jk6Ta6QuLkp,Come Down,Anderson .Paak
1yJISuvwXVeClWaDvm1IqF,Sorry You're Sick,Anderson East
6uNvRpERbXUapVodQrEgJy,If You Keep Leaving Me,Anderson East
24LRfHajfLTsSJYdmMa61p,Where Jesus Is,Andrae Crouch
0DFb31DLTYkgkNDJSqlPDH,"What's Your Name, What's Your Number",Andrea True Connection
2phNPdMlqraaAPdKea4jPL,If I Needed You,Andrew Bird
5JaEgCPgecdtqJMoZfFXmR,Masterswarm,Andrew Bird
3mGUXJfJqAEQvgzrhxdqHZ,All Things Together,Andrew Peterson
4wTChU0tU44TAMC0xcQizi,Fine By Me,Andy Grammer
6WyIYTlpA6gzaNZfmvplVQ,Bitter,Andy Mineo
0u66AX46OkSFNDbpeNqD08,Take Me Alive,Andy Mineo
3cykKQLj8ueX0t6slXzFRX,Danny Boy - Single Version,Andy Williams
42HesHN8L1W6vC5IGLg28l,A Spade,Ani DiFranco
0QaCPWXaBhLdUciq7A3xQ1,Callous,Ani DiFranco
6bhWHSteP8bmjzqwOkrAtn,Come Away from It,Ani DiFranco
0WhCySYZrhu49mZQa0yBpJ,Angel food,Ani DiFranco
6EzIf91iRBLgooxg1vpoHG,Today's Supernatural,Animal Collective
1LBsweQAo1tOVZlYxsvD5a,Taste,Animal Collective
7pNYj4AcgSi9EAK5liZRM5,I'm Still Wearing Your Name,Ann Nesby
6m5Xs7iQUQRygzP7NgcgxQ,O Come All Ye Faithful,Anne Murray
6dCZq4BeQxqkLU2JFa1Blc,The Nearness Of You,Annie Lennox
28MXz5RstGpOYyup7teXyd,Don't Let It Bring You Down,Annie Lennox
2292ggYAEGhFIfO9vf5ayQ,I Found You,Anthony Evans
2OBSSfLkQsc0l0vLGHQm3C,Icing On The Cake,Anthony Hamilton
0xiuSFBOEHWaJ6rSuUbJWc,Charlene,Anthony Hamilton
2moRdkmnrJoGGfhYLbT3re,T.N.T.,Anthrax
7oZQ3ZCex70L1DSEYgkk9d,Keep On Runnin',Anthrax
5CZ5nIoUECbQ2XtQ2kPagv,Milk - Ode To Billy,Anthrax
0hYeFd1LFWrIFvRmRGBiUR,Keep It In The Family,Anthrax
7qCE5hGugM2E4NTpbBUeuf,Ghost,Antony And The Johnsons
6HhOEyeEgIwWY8u68ZmxRA,Dust And Water,Antony And The Johnsons
6ScQ3KZQCacgo0kIhC9QSX,Cold Blood,Apocalyptica
1FOgLSWDJiPdTsPYd1rp80,Babes In Arms,April Wine
3raHRmDxUhjQo0EKrWFTV0,Flashbulb Eyes,Arcade Fire
2SR0CHOWgkVt0nLI9YwYti,"No Gods, No Masters",Arch Enemy
122dV7zqPVekyeVmJQXnvD,Blood On Your Hands,Arch Enemy
18Evt7Fj2fyIEPcYMICP5B,Mortal After All,Architects
6NvFnHaFXUttOycsNjD0YM,Doomsday,Architects
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys
61OkcfgMfjlJQ7MJPU0HLz,Dance Little Liar,Arctic Monkeys
0sQ594D1EuU66VDdtHBE6j,Spanish Harlem,Aretha Franklin
5YD86vWLu1YqR818b1GADO,Bridge over Troubled Water,Aretha Franklin
5Y6m0icZS8kEJprdM9BpBE,Bridge over Troubled Water,Aretha Franklin
3hi6hxVmh4QJuoHzL5Nrmp,Spanish Harlem,Aretha Franklin
59FVyaSxXzvoTQKNw4Rz0q,You Keep Me Hangin' On,Aretha Franklin
0YdHUux1AJS710AhbErryX,Someone Else's Eyes,Aretha Franklin
5Y6m0icZS8kEJprdM9BpBE,Bridge over Troubled Water,Aretha Franklin
3hi6hxVmh4QJuoHzL5Nrmp,Spanish Harlem,Aretha Franklin
59FVyaSxXzvoTQKNw4Rz0q,You Keep Me Hangin' On,Aretha Franklin
0YdHUux1AJS710AhbErryX,Someone Else's Eyes,Aretha Franklin
12KUFSHFgT0XCoiSlvdQi4,Break Free,Ariana Grande
4mqVNS3RsG5zlVbsFTPEpR,Gabriel's Mother's Highway Ballad #16 Blues,Arlo Guthrie
29JrIpE3OaE9YKwmXT7bFL,Chilling of the Evening,Arlo Guthrie
1yoYag2Cd2wKGNOENpGuzB,Take Me Where I Wanna Go [Bonus Track],Armin van Buuren
6v49MLTXuo2HJ7PvSUwbM2,The More You Talk The Less I Hear,Armor For Sleep
3UpcZzlZXDndez8N0pH8oz,Chemical Euphoria,Armored Saint
1aaoIHFT9UqhlaEwLAhh00,Tennessee,Arrested Development
0mmjsFj4KUS9OqtfIJotlk,The Ultimate (You Know the Time),Artifacts
5mZ98pYRRq21LuOI2wx2rJ,Ingredients to Time Travel,Artifacts
4ebJ19axX8WyoXvkuVikfL,The Ultimate (You Know the Time),Artifacts
0yf6ORR6kV4iEn6T78XKbZ,Wrong Side of da Tracks,Artifacts
0kCJzLcfrmBG8VEy66eLKK,I Found It In You,Ashanti
7g1yl3UgC1m0E1qPqCDwwZ,Lark On My Go-Kart,Asher Roth
52oQ3F22VVmsX13BwpeR30,La Di Da,Asher Roth
6TckXt5MaTzC1TOpua5hxr,As I Em,Asher Roth
0A2nMXdbBdwuoZb6aT02PQ,Let Love Use Me,Ashford & Simpson
3dE0WEkb3vzlryuLsTzdDk,She Wakes Me Up (Rescue Me),Ashley Monroe
20C3a7ZlRE3rOHIoy4iGKu,Positivity,Ashley Tisdale
7KrQbUIQmN5yJRkFH57t6X,Beer On A Boat,Ashton Shepherd
5ygBbr1vdext1SwrZpgr8K,Here Comes The Feeling,Asia
6KnDBvBoNLV3f5AYZ9KWst,Send Me Home,Asking Alexandria
6tdRuMfCx1TR1QbcGeo3ii,Here I Am,Asking Alexandria
6t9TNQh2FroLaZKMTHDDcj,Undivided,Asking Alexandria
5BODRfhgnHa4I5rDrkxs3x,Closure,Asking Alexandria
29QCvhI2hKauuPC6FZpnpp,Redneck Ride,AssJack
6Xj2URvDFESBBDpxqF6WhH,Cosmonaut,At The Drive-In
2sm3HfTCt3O6R6qUc5f6xb,Masterpiece,Atlantic Starr
5cq5kRxz0r21ys49CwEV45,GodLovesUgly,Atmosphere
2zQbAc2kPdj1Eeb8RJIKx3,GodLovesUgly Reprise,Atmosphere
6gcn00giBi8Tt4D5oWRjZn,A Bitter Broken Memory,Atreyu
3YP8YpbWC4Cg1l633WmNXh,"Dr. Shavargo, Pt. 3",Attack Attack!
0XqEIferxFfzSKlk9jBirT,Catfish Soup,Attack Attack!
3hoImMP49O21VbiDaZaTkJ,Light Me Up,Attila
5QSjCdnGX9RnBjOsUfqmfO,Change My Name,Audio Adrenaline
0qivqUnOeZiA650mv8BSka,Rest Easy,Audio Adrenaline
59vYYvb9JS5IQAp8xpf0CY,Top Billin - Acapella,Audio Two
7xqhAIrO2hvEtQeqcCVfIw,What More Can I Say,Audio Two
6mRD72Zsd7wE7qvtjhonaO,I Like Cherries,Audio Two
4tXKUNSNB7oIbxHKQsZYwc,Shape of Things to Come,Audioslave
2EfxNex41awi9cHTBTtZ2S,Yesterday To Tomorrow,Audioslave
0j1pCFG3xQWRNxaGvzGbyp,The Energy,Audiovent
3stuliHpnexsTj6uXFJ5iI,Restless,Audrey Assad
5rGKvw9vy44TFBgSuSLAOO,Quake,August Burns Red
3cWUbElsn0JpuSxmdMdEqo,Majoring In The Minors,August Burns Red
3fKQf2b98Ts97m8p1OjDGB,Up Against the Ropes,August Burns Red
67Un3dkOF7MrXb5ehIHJrv,Walkabout,Augustines
33vONnAGzbroR9nMCvpRvo,Conqueror,AURORA
7BVZSAgVPGdE8g4XSDJxXP,Under the Water,AURORA
0icZIKA75n6tw0A2osRxmj,Black Water Lilies,AURORA
69zGlHj34fEtBdEIOKsFb8,Come And Fill My Heart,Avalon
2K3yGvFT1kU6E5YVxuiT1q,Take You At Your Word,Avalon
3WJaiOg682v5j1kVKLsKlv,Let Your Love,Avalon
6fG8IvUDKVa4oTeqhxsuC2,Legend of the King,Avatar
5vHmnmapdJ1PFHh2vxXJxW,Remenissions,Avenged Sevenfold
1jlG3KJ3gdYmhfuySFfpO1,I'm with You,Avril Lavigne
6sqNctd7MlJoKDOxPVCAvU,My Happy Ending,Avril Lavigne
4Zpq56sTzSWbeO03WL6XBp,Seven Sticks of Dynamite,AWOLNATION
3gxKZFiZFRRIoM87tP2BC3,KOOKSEVERYWHERE!!!,AWOLNATION
31CgjKFR1pzFO5Im365rXB,I Am,AWOLNATION
44UvyBHO9uhNUfH5Ytloy6,Wake Up,AWOLNATION
5lbtm3klSJvcf4lgFhmNcC,Soda,Azealia Banks
2xbrClBHdm2OzqnQ0jJZZM,We Could Send Letters,Aztec Camera
4GnknAMlbtQ9DK2qYAu7Vt,Rollercoaster,B*Witched
2dAm3t3HT91qhKEgZFhzmv,Come Rain Or Come Shine,B.B. King
20VyHR0s9CdmSLM06I4Y48,Better Not Look Down - Single Version,B.B. King
3hE1UD7Mbcvd8j9rsbhoch,4 Lit,B.o.B
41iQRzGL2GzqNQinJ80wyH,I Know,B.o.B
5oBzet0pFpm9tEz5pUmdK1,Chandelier (feat. Lauriana Mae),B.o.B
16reakUNjt48eY9D9VfqyA,Ghost in the Machine,B.o.B
0lZdHkKFAOnVBEq8Ze1Gsg,5th Dimension (feat. Ricco Barrino),B.o.B
619t3NZBU3EIjPxxJt9Z30,Now That We've Found Love,B.T. Express
0smWvLvQAy4nQdtLhHtKXq,Intro,B2K
4aHGJRUblIAnzCiBVL6gkc,Come On,B2K
7GsFBO9uiULKd6cviz4xu5,Hey Little Lady - Interlude,B2K
5uo1X4YvIGJS6ZLRHvYyFd,Hey Little Lady,B2K
2cHIFIoRYXM8hz3XfhPkYK,Trees,Baby Bash
0vBoduIXsZFqxUXq1tM6nf,I Don't Have To Hide,Bachman-Turner Overdrive
2668YkEPnhXuWsH8JpS2dN,Woncha Take Me For A While,Bachman-Turner Overdrive
6sebZdCn6DsiTpTK3vcPig,We From The LBC,Bad Azz
6phjC8JVoUxeRcuPEGrbYq,Rock 'n' Roll Fantasy - Remastered Version,Bad Company
71GMl3Q7U4JnrTqI9kfcoN,Rock 'n' Roll Fantasy - Remastered Version,Bad Company
0Q4FD8T7IMzwIOZhUbVcGA,Can't Get Enough - Take 1,Bad Company
5GfxIf9NgMmSjIW1EJfqZu,Can't Get Enough - Single Edit,Bad Company
211GJoGSxiLSylPpwRbRLk,Like Water - Remastered,Bad Company
2HojCSG6h0VUz1CnpwH5zc,O Come All Ye Faithful,Bad Religion
16qtpiIyiTmsN2Dnl5ZPj9,"O Come, O Come Emmanuel",Bad Religion
5dQZRYzsQtRme5E4H86nW4,Only Rain,Bad Religion
06y5qNvkJLvKCLVPNC0YPB,Won't Somebody,Bad Religion
6QVbPYEKpqGge08olvBLxY,Cyanide,Bad Religion
7uJViKw4V3NmhgzGocCssd,The Quickening,Bad Religion
7AXcgpdL2oJWnI1BCLLeWI,Epiphany,Bad Religion
15PhHwRXzq6WRnC6gth5we,Sowing The Seeds Of Utopia,Bad Religion
5fWxm4j1WgVNkYPDwYBoBF,Come Join Us,Bad Religion
0y6mhgH8GPKn7cb2xYFuE3,Take It All - Remastered 2010,Badfinger
2p0EpJHdVaen1NertOK2YP,I Can't Take It - Extended Version / Bonus Track,Badfinger
75saenAJ7nMvMzu3p9bKuD,See-Saw Granpa - Mono Mix / Bonus Track,Badfinger
0XPjppyL1Q9B64h4QxEfog,Giddyup,Baha Men
22rEsY1xwU7xNNZ3dxIWgd,Biggest Part Of Me,Bahamadia
1WUxuvumq3XYLOiWPWdxWc,I Love The Things You Do To Me,Balaam And The Angel
49AvJg5MgNj7t1xInM364e,Reflection,Balance And Composure
0b1Vajse5stBtGv8WOtvm1,No One's Gonna Love You,Band Of Horses
1Lo7sSLT4giP6THzyRMZQw,Hoochie Coochie,Band Of Skulls
1wj8Fxqcc5BcbwoWwLqbE3,Heaven's Key,Band Of Skulls
5dQ4ACRVcdKYp7oPjdhpMf,Get Yourself Together,Band Of Skulls
71jqHGDtrZCRWCDhodXonC,Sweet Sour,Band Of Skulls
0S6PypPqnAtBGFQ4etyo15,Warm Water,Banks
7g5RXhBoKskemgqGozQIfl,Straighten up Your Heart,Barbara Lewis
2gSsNWMN1HTK6P2aEUezeE,The Ed Sullivan Show - When The Sun Comes Out,Barbra Streisand
6BNjOcfHfavdK2aSaiMexC,The Best Thing You've Ever Done,Barbra Streisand
5ASdMG0NbQtkwH5m1zVPZh,Don't Ever Leave Me,Barbra Streisand
2fOGBEbRB6OUwhPquJzwE0,Free the People,Barbra Streisand
1zaR9ZU6NAChZngNxhZXWp,Hurry! It's Lovely Up Here.,Barbra Streisand
2ow3kvWNcnOf3DrPppaCzL,Come To The Supermarket (In Old Peking),Barbra Streisand
2defRFhcDYQErqYduCnHiP,Keepin' It Real,Barenaked Ladies
33zGHD4KEgIzYzJX0bNHMQ,Things,Barenaked Ladies
4gAMeCoBn08sb86ZF0oj5O,A Word For That,Barenaked Ladies
